down_mean,combined_len,up_zero_ratio,mean_ratio,label
0.009499208399300059,24002.0,1.0,0.009499208399300059,0.0
0.009998611303985558,14402.0,1.0,0.009998611303985558,0.0
0.009998611303985558,14402.0,1.0,0.009998611303985558,0.0
0.009998611303985558,14402.0,1.0,0.009998611303985558,0.0
0.009998611303985558,14402.0,1.0,0.009998611303985558,0.0
0.00952305372589477,25202.0,1.0,0.00952305372589477,0.0
0.0011099726775956283,23424.0,1.0,0.0011099726775956283,0.0
0.0011099726775956283,23424.0,1.0,0.0011099726775956283,0.0
0.01,8400.0,1.0,0.01,0.0
0.08831230659366818,8402.0,1.0,0.08831230659366818,0.0
0.01,8400.0,1.0,0.01,0.0
0.01,8400.0,1.0,0.01,0.0
0.01,8400.0,1.0,0.01,0.0
0.12330397524398953,8402.0,1.0,0.12330397524398953,0.0
0.0011099659081899628,25226.0,1.0,0.0011099659081899628,0.0
0.009971874200971618,15644.0,1.0,0.009971874200971618,0.0
0.12332439678284182,27602.0,1.0,0.12332439678284182,0.0
0.12333333333333334,26400.0,1.0,0.12333333333333334,0.0
0.08832106651853909,14402.0,1.0,0.08832106651853909,0.0
0.009998718113062428,15602.0,1.0,0.009998718113062428,0.0
0.0011100319134175107,14414.0,1.0,0.0011100319134175107,0.0
0.12331620608248854,14402.0,1.0,0.12331620608248854,0.0
0.1233175233944366,15602.0,1.0,0.1233175233944366,0.0
0.08832200999871812,15602.0,1.0,0.08832200999871812,0.0
166.08,50.0,0.68,7.481081081081082,1.0
70.96,50.0,0.64,2.004519774011299,1.0
72.2,50.0,0.64,2.0395480225988702,1.0
72.04,50.0,0.64,2.0489192263936293,1.0
72.04,50.0,0.64,2.021324354657688,1.0
82.1304347826087,46.0,0.6086956521739131,2.149032992036405,1.0
69.3076923076923,52.0,0.6923076923076923,2.0361581920903955,1.0
77.08695652173913,46.0,0.6086956521739131,2.0309278350515463,1.0
78.34782608695652,46.0,0.6086956521739131,2.0641466208476515,1.0
75.08333333333333,48.0,0.625,2.0500568828213876,1.0
58.36363636363637,22.0,0.7272727272727273,1.3956521739130434,1.0
69.3076923076923,52.0,0.6538461538461539,2.0361581920903955,1.0
69.3076923076923,52.0,0.6538461538461539,2.050056882821388,1.0
75.08333333333333,48.0,0.625,2.0500568828213876,1.0
72.0,50.0,0.64,2.0338983050847457,1.0
73.875,48.0,0.625,2.0033898305084747,1.0
68.11538461538461,52.0,0.6538461538461539,2.001129943502825,1.0
58.36363636363637,22.0,0.7272727272727273,1.3776824034334765,1.0
80.5909090909091,44.0,0.5909090909090909,2.0033898305084747,1.0
84.42857142857143,42.0,0.5714285714285714,1.9898989898989898,1.0
85.80952380952381,42.0,0.5714285714285714,2.0361581920903955,1.0
